sku_id,week1,week2,week3,week4,week5
SK0blq46,4 ,5 ,6 ,9 ,3 
SK0BlrHM,2 ,3 ,3 ,4 ,1 
SK0BLtKO,1 ,1 ,2 ,2 ,1 
SK0Bm3XT,1 ,1 ,1 ,2 ,1 
SK0BmK1l,3 ,4 ,5 ,7 ,2 
SK0bmn8g,1 ,2 ,2 ,3 ,1 
SK0BN1CP,6 ,7 ,10 ,13 ,4 
SK0bN2mw,2 ,2 ,3 ,4 ,1 
SK0BNeh9,1 ,2 ,2 ,3 ,1 
SK0bNFjQ,1 ,1 ,2 ,2 ,1 
SK0BNI8o,1 ,1 ,1 ,2 ,1 
SK0bNxOE,15 ,19 ,25 ,32 ,11 
SK0boqDV,8 ,10 ,13 ,17 ,6 
SK0BOsq5,1 ,1 ,2 ,2 ,1 
SK0Bp8if,2 ,2 ,3 ,3 ,1 
SK0bq6OA,21 ,27 ,35 ,46 ,15 
SK0BqDhx,1 ,1 ,1 ,2 ,1 
SK0brBSD,2 ,2 ,3 ,4 ,1 
SK0BS2Jx,0 ,1 ,1 ,1 ,0 
SK0bspNU,1 ,1 ,2 ,2 ,1 
SK0bTedD,1 ,2 ,2 ,3 ,1 
SK0Buq6Y,3 ,3 ,4 ,6 ,2 
SK0bv1y8,1 ,1 ,1 ,1 ,0 
SK0bV1ZJ,1 ,2 ,2 ,3 ,1 
SK0bvEVF,8 ,10 ,13 ,17 ,6 
SK0Bw3Pf,1 ,1 ,2 ,2 ,1 
SK0bwAoc,7 ,9 ,11 ,15 ,5 
SK0BWf7q,1 ,2 ,2 ,3 ,1 
SK0BWi58,10 ,13 ,17 ,23 ,8 
SK0BWQ5T,1 ,2 ,2 ,3 ,1 
SK0BxIM3,1 ,1 ,2 ,2 ,1 
SK0BXISK,2 ,2 ,3 ,4 ,1 
SK0BybLW,3 ,4 ,5 ,7 ,2 
SK0bYqdQ,1 ,1 ,2 ,2 ,1 
SK0bzdXh,2 ,2 ,3 ,4 ,1 
SK0c1N3u,1 ,2 ,2 ,3 ,1 
SK0c2n8T,1 ,1 ,1 ,1 ,0 
SK0c2qYG,1 ,1 ,2 ,2 ,1 
SK0C2SnU,0 ,1 ,1 ,1 ,0 
SK0C4ELU,2 ,3 ,4 ,5 ,2 
SK0C4iRX,1 ,1 ,1 ,2 ,1 
SK0C62AX,10 ,13 ,17 ,23 ,8 
SK0C6yez,7 ,9 ,12 ,16 ,5 
SK0c7pS6,3 ,3 ,4 ,6 ,2 
SK0C9mYD,2 ,2 ,3 ,4 ,1 
SK0CadRL,1 ,1 ,1 ,2 ,1 
SK0CAg74,39 ,51 ,67 ,88 ,29 
SK0cAvDa,1 ,2 ,2 ,3 ,1 
SK0CBlN4,3 ,4 ,6 ,7 ,2 
SK0CD5KN,2 ,2 ,3 ,4 ,1 
SK0CDG2w,3 ,4 ,5 ,6 ,2 
SK0CduST,4 ,6 ,7 ,10 ,3 
SK0cehXK,1 ,1 ,2 ,2 ,1 
SK0CFeDd,1 ,2 ,2 ,3 ,1 
SK0cfvDC,1 ,1 ,1 ,1 ,0 
SK0CG91Z,6 ,8 ,11 ,14 ,5 
SK0cGY3D,2 ,2 ,3 ,4 ,1 
SK0CH8X5,6 ,7 ,10 ,13 ,4 
SK0CHbUM,10 ,13 ,17 ,22 ,7 
SK0CHJcs,4 ,5 ,7 ,9 ,3 
SK0ChtVS,1 ,1 ,2 ,3 ,1 
SK0cinfX,1 ,1 ,2 ,2 ,1 
SK0cjmvP,1 ,1 ,2 ,2 ,1 
SK0cjVft,4 ,5 ,7 ,9 ,3 
SK0ckFMs,0 ,1 ,1 ,1 ,0 
SK0ckJGo,1 ,1 ,2 ,2 ,1 
SK0cLoGD,2 ,2 ,3 ,3 ,1 
SK0cLS9x,2 ,2 ,3 ,4 ,1 
SK0ClTjB,2 ,3 ,4 ,5 ,2 
SK0Cmi1X,2 ,2 ,3 ,4 ,1 
SK0CmONr,1 ,1 ,2 ,3 ,1 
SK0CMQAR,1 ,2 ,2 ,3 ,1 
SK0cms3l,1 ,2 ,2 ,3 ,1 
SK0Cmuop,2 ,2 ,3 ,4 ,1 
SK0CMUsu,1 ,1 ,1 ,2 ,1 
SK0cMYjU,1 ,1 ,2 ,2 ,1 
SK0Co8rw,1 ,2 ,2 ,3 ,1 
SK0CObGc,1 ,1 ,2 ,2 ,1 
SK0cOJFv,2 ,3 ,4 ,5 ,2 
SK0CoK35,1 ,2 ,2 ,3 ,1 
SK0coRV3,1 ,2 ,2 ,3 ,1 
SK0cp9RS,81 ,105 ,137 ,180 ,60 
SK0CpdD5,1 ,1 ,2 ,2 ,1 
SK0CpIwF,1 ,1 ,1 ,1 ,0 
SK0cQa4h,0 ,0 ,1 ,1 ,0 
SK0cqV5o,2 ,2 ,3 ,4 ,1 
SK0cqw7S,1 ,1 ,1 ,2 ,1 
SK0cRg9F,2 ,2 ,3 ,4 ,1 
SK0CRqIm,1 ,1 ,2 ,2 ,1 
SK0Cskea,1 ,1 ,1 ,2 ,1 
SK0CSmks,1 ,1 ,2 ,3 ,1 
SK0Ct3MR,12 ,16 ,21 ,27 ,9 
SK0cupLF,1 ,1 ,2 ,3 ,1 
SK0cuqWR,1 ,1 ,2 ,2 ,1 
SK0cUWfO,0 ,0 ,0 ,1 ,0 
SK0cV9Lu,1 ,2 ,2 ,3 ,1 
SK0cVjGl,1 ,2 ,2 ,3 ,1 
SK0cVLKt,1 ,1 ,1 ,1 ,0 
SK0CvSYK,1 ,1 ,2 ,2 ,1 
SK0CVzeA,4 ,5 ,6 ,8 ,3 
SK0cWdtj,1 ,1 ,1 ,2 ,1 
SK0CWFSY,1 ,1 ,1 ,1 ,0 
SK0cwhMt,1 ,2 ,2 ,3 ,1 
SK0cWoFS,1 ,1 ,2 ,2 ,1 
SK0CWS7t,1 ,1 ,1 ,1 ,0 
SK0cXNqS,2 ,3 ,4 ,5 ,2 
SK0CxrI3,1 ,1 ,2 ,2 ,1 
SK0cXVDn,31 ,41 ,53 ,70 ,23 
SK0CYAqS,2 ,3 ,4 ,5 ,2 
SK0cYirS,3 ,4 ,6 ,7 ,2 
SK0cywJh,1 ,2 ,2 ,3 ,1 
SK0Czf5l,1 ,1 ,1 ,2 ,1 
SK0d1eft,1 ,1 ,1 ,1 ,0 
SK0D2wk1,1 ,1 ,2 ,2 ,1 
SK0D3924,1 ,1 ,1 ,2 ,1 
SK0d4W8h,2 ,2 ,3 ,4 ,1 
SK0d4Yxj,1 ,1 ,1 ,2 ,1 
SK0d4ZLB,3 ,3 ,4 ,6 ,2 
SK0d4Zzn,1 ,1 ,2 ,2 ,1 
SK0d5eo7,1 ,2 ,2 ,3 ,1 
SK0d6Pa5,20 ,26 ,34 ,44 ,15 
SK0D6tB4,2 ,3 ,4 ,5 ,2 
SK0d7rvV,2 ,2 ,3 ,4 ,1 
SK0D7vGm,3 ,4 ,6 ,7 ,2 
SK0D8oXc,1 ,1 ,1 ,2 ,1 
SK0D9oZt,1 ,1 ,2 ,2 ,1 
SK0d9TP4,3 ,3 ,4 ,6 ,2 
SK0dAD4f,3 ,4 ,6 ,8 ,3 
SK0dag23,2 ,3 ,4 ,5 ,2 
SK0daps3,3 ,3 ,4 ,6 ,2 
SK0dbinx,2 ,2 ,3 ,4 ,1 
SK0DBiYg,15 ,20 ,26 ,34 ,11 
SK0dbnuO,1 ,1 ,1 ,1 ,0 
SK0dBzOy,1 ,1 ,1 ,2 ,1 
SK0dc23j,1 ,1 ,2 ,2 ,1 
SK0DcoCS,2 ,3 ,4 ,5 ,2 
SK0dD6Bp,1 ,1 ,1 ,1 ,0 
SK0dDS2R,1 ,1 ,1 ,1 ,0 
SK0deiDN,1 ,1 ,2 ,2 ,1 
SK0DemkI,1 ,1 ,1 ,1 ,0 
SK0Deuni,1 ,2 ,2 ,3 ,1 
SK0dfkg3,1 ,2 ,2 ,3 ,1 
SK0dFnJ6,1 ,1 ,1 ,2 ,1 
SK0dFzKw,1 ,2 ,2 ,3 ,1 
SK0dgmEJ,1 ,1 ,1 ,1 ,0 
SK0DGpPo,1 ,1 ,2 ,2 ,1 
SK0dH8pO,1 ,2 ,2 ,3 ,1 
SK0dHxTt,1 ,2 ,2 ,3 ,1 
SK0digI2,1 ,1 ,2 ,2 ,1 
SK0dIuEx,4 ,5 ,6 ,8 ,3 
SK0djobK,1 ,1 ,2 ,2 ,1 
SK0DjvSH,2 ,2 ,3 ,4 ,1 
SK0djyKS,0 ,1 ,1 ,1 ,0 
SK0DkFS3,1 ,2 ,2 ,3 ,1 
SK0DlRma,1 ,1 ,2 ,2 ,1 
SK0DMNel,2 ,2 ,3 ,4 ,1 
SK0DMNjZ,1 ,2 ,3 ,3 ,1 
SK0DMpT8,1 ,1 ,1 ,1 ,0 
SK0DMZSj,2 ,2 ,3 ,3 ,1 
SK0DNcKX,1 ,1 ,1 ,1 ,0 
SK0dNmPt,1 ,1 ,1 ,1 ,0 
SK0dnSNV,1 ,1 ,1 ,1 ,0 
SK0DOnUb,1 ,1 ,1 ,2 ,1 
SK0doUtu,1 ,1 ,2 ,2 ,1 
SK0DpE7L,5 ,6 ,8 ,10 ,3 
SK0DPjy7,1 ,2 ,2 ,3 ,1 
SK0dQJ26,1 ,2 ,2 ,3 ,1 
SK0dqK12,1 ,1 ,2 ,2 ,1 
SK0DqP7N,1 ,1 ,2 ,2 ,1 
SK0dQR5n,2 ,2 ,3 ,4 ,1 
SK0dQxlF,1 ,2 ,3 ,3 ,1 
SK0Dr3G5,5 ,6 ,8 ,10 ,3 
SK0dRaNj,1 ,1 ,2 ,2 ,1 
SK0DRdKF,1 ,2 ,2 ,3 ,1 
SK0dRKhu,1 ,1 ,2 ,2 ,1 
SK0DRMfa,1 ,2 ,3 ,3 ,1 
SK0Drmn5,0 ,1 ,1 ,1 ,0 
SK0ds6Cq,1 ,1 ,2 ,2 ,1 
SK0DSIMT,2 ,2 ,3 ,4 ,1 
SK0dSJf9,2 ,2 ,3 ,3 ,1 
SK0dSl1K,3 ,4 ,5 ,6 ,2 
SK0DsOmQ,2 ,2 ,3 ,4 ,1 
SK0dSUNZ,1 ,1 ,1 ,2 ,1 
SK0DSXHj,1 ,1 ,1 ,1 ,0 
SK0DtEwa,3 ,3 ,5 ,6 ,2 
SK0DtlxW,1 ,2 ,2 ,3 ,1 
SK0DtpiJ,3 ,4 ,5 ,7 ,2 
SK0DTQhn,1 ,1 ,1 ,1 ,0 
SK0DTV2Z,1 ,1 ,2 ,2 ,1 
SK0Du1vZ,1 ,1 ,1 ,2 ,1 
SK0du5MO,35 ,45 ,59 ,78 ,26 
SK0DUQCa,1 ,1 ,1 ,2 ,1 
SK0DuUow,1 ,2 ,2 ,3 ,1 
SK0DUxM5,1 ,2 ,2 ,3 ,1 
SK0DvNZl,0 ,1 ,1 ,1 ,0 
SK0DvwTL,3 ,3 ,4 ,6 ,2 
SK0dWBno,5 ,7 ,9 ,12 ,4 
SK0DwFRM,7 ,9 ,12 ,16 ,5 
SK0DwPAK,1 ,1 ,2 ,2 ,1 
SK0DWPYp,2 ,2 ,3 ,4 ,1 
SK0DxpmC,1 ,1 ,2 ,2 ,1 
SK0dXqLG,5 ,7 ,9 ,12 ,4 
SK0dxUkD,1 ,2 ,2 ,3 ,1 
SK0dy7Jn,1 ,1 ,2 ,2 ,1 
SK0dyG5f,1 ,2 ,2 ,3 ,1 
SK0DyIoS,3 ,3 ,4 ,6 ,2 
SK0dyIsZ,1 ,1 ,2 ,2 ,1 
SK0dyKtl,1 ,1 ,2 ,2 ,1 
SK0Dyvog,1 ,2 ,3 ,3 ,1 
SK0dyYQe,1 ,1 ,2 ,2 ,1 
SK0dyYsk,1 ,2 ,2 ,3 ,1 
SK0dYzAp,1 ,1 ,1 ,2 ,1 
SK0dZ2T7,1 ,1 ,1 ,2 ,1 
SK0DzC3Z,2 ,2 ,3 ,4 ,1 
SK0DZgHs,2 ,2 ,3 ,4 ,1 
SK0e16mK,1 ,1 ,2 ,2 ,1 
SK0E1WMU,1 ,1 ,2 ,3 ,1 
SK0E2Cxy,1 ,1 ,2 ,2 ,1 
SK0e3aL7,1 ,2 ,2 ,3 ,1 
SK0e3zKQ,23 ,30 ,39 ,51 ,17 
SK0e41J6,2 ,2 ,3 ,4 ,1 
SK0e4nBs,7 ,10 ,12 ,16 ,5 
SK0E6NOn,0 ,1 ,1 ,1 ,0 
SK0e6RN7,1 ,2 ,2 ,3 ,1 
SK0E6xAl,4 ,5 ,6 ,8 ,3 
SK0E71HJ,1 ,2 ,2 ,3 ,1 
SK0E7Ttl,2 ,3 ,4 ,5 ,2 
SK0E895O,2 ,2 ,3 ,3 ,1 
SK0E97yM,2 ,2 ,3 ,4 ,1 
SK0e9psG,4 ,5 ,6 ,8 ,3 
SK0eaVgu,1 ,2 ,2 ,3 ,1 
SK0eazWm,1 ,1 ,1 ,2 ,1 
SK0EB8sm,14 ,19 ,24 ,32 ,11 
SK0eC1Fs,1 ,1 ,2 ,2 ,1 
SK0ec74u,2 ,3 ,4 ,5 ,2 
SK0eC9NA,75 ,97 ,127 ,166 ,55 
SK0ECgK3,1 ,1 ,2 ,2 ,1 
SK0ECgkK,32 ,42 ,55 ,73 ,24 
SK0eCI8H,2 ,2 ,3 ,4 ,1 
SK0eCiK2,2 ,3 ,4 ,5 ,2 
SK0eCJQO,1 ,2 ,2 ,3 ,1 
SK0ECu6a,2 ,2 ,3 ,4 ,1 
SK0eD8zX,1 ,1 ,2 ,2 ,1 
SK0EDT3L,2 ,3 ,3 ,4 ,1 
SK0eF5sk,1 ,1 ,1 ,2 ,1 
SK0EfcOW,2 ,3 ,4 ,5 ,2 
SK0Eg4D5,2 ,2 ,3 ,4 ,1 
SK0eGfpP,1 ,2 ,2 ,3 ,1 
SK0EGFVN,1 ,1 ,1 ,2 ,1 
SK0EGgsn,1 ,2 ,2 ,3 ,1 
SK0eGH3w,10 ,13 ,17 ,22 ,7 
SK0eH18Y,0 ,0 ,0 ,1 ,0 
SK0EHD9e,1 ,2 ,2 ,3 ,1 
SK0EhGxo,1 ,2 ,2 ,3 ,1 
SK0EIAKz,2 ,3 ,3 ,4 ,1 
SK0eicH8,1 ,2 ,2 ,3 ,1 
SK0EjrBi,4 ,6 ,8 ,10 ,3 
SK0EKAJG,1 ,1 ,2 ,2 ,1 
SK0eKQ8M,1 ,1 ,2 ,2 ,1 
SK0eLnMq,1 ,1 ,2 ,2 ,1 
SK0elwHA,1 ,2 ,2 ,3 ,1 
SK0EMAcJ,1 ,1 ,2 ,2 ,1 
SK0emESJ,4 ,5 ,7 ,9 ,3 
SK0eMHJp,1 ,1 ,1 ,1 ,0 
SK0EMLoX,1 ,1 ,1 ,2 ,1 
SK0enqrO,1 ,2 ,2 ,3 ,1 
SK0eNYS5,3 ,4 ,5 ,7 ,2 
SK0Eo7Lb,2 ,3 ,4 ,5 ,2 
SK0eoabw,1 ,1 ,1 ,1 ,0 
SK0EogaC,1 ,2 ,2 ,3 ,1 
SK0EP8Aj,1 ,2 ,3 ,3 ,1 
SK0ePvHm,1 ,1 ,1 ,1 ,0 
SK0eQpMP,1 ,1 ,1 ,1 ,0 
SK0EqRP2,1 ,2 ,2 ,3 ,1 
SK0ERaBu,1 ,1 ,2 ,2 ,1 
SK0Erqx7,1 ,1 ,2 ,2 ,1 
SK0ESHYq,4 ,5 ,6 ,8 ,3 
SK0ET5Sz,1 ,2 ,2 ,3 ,1 
SK0eTHzQ,7 ,9 ,12 ,16 ,5 
SK0EtXr8,1 ,1 ,1 ,2 ,1 
SK0ETZO9,1 ,1 ,2 ,2 ,1 
SK0etZT9,1 ,1 ,1 ,1 ,0 
SK0EUQbn,2 ,3 ,4 ,5 ,2 
SK0EUsHr,1 ,1 ,1 ,1 ,0 
SK0EuXe1,1 ,2 ,2 ,3 ,1 
SK0Ev62e,10 ,13 ,18 ,23 ,8 
SK0eVA9C,2 ,3 ,3 ,5 ,2 
SK0EVGCp,1 ,1 ,2 ,2 ,1 
SK0EVJoL,3 ,4 ,5 ,6 ,2 
SK0EwBPq,1 ,1 ,1 ,2 ,1 
SK0Ewk7a,4 ,6 ,7 ,10 ,3 
SK0eXF9q,2 ,3 ,3 ,4 ,1 
SK0eXmPk,2 ,2 ,3 ,4 ,1 
SK0eXoAc,6 ,7 ,10 ,13 ,4 
SK0exPLB,64 ,83 ,109 ,143 ,48 
SK0ExTLD,1 ,2 ,2 ,3 ,1 
SK0eXVpk,1 ,2 ,2 ,3 ,1 
SK0Eyh8f,3 ,4 ,5 ,7 ,2 
SK0EyozJ,12 ,15 ,20 ,26 ,9 
SK0F1d4r,3 ,4 ,6 ,7 ,2 
SK0f1EjG,11 ,15 ,19 ,25 ,8 
SK0F1mEk,2 ,3 ,3 ,5 ,2 
SK0f2op9,1 ,2 ,2 ,3 ,1 
SK0f3Ibi,2 ,3 ,4 ,5 ,2 
SK0f3q7P,1 ,1 ,2 ,2 ,1 
SK0f4CFi,2 ,2 ,3 ,4 ,1 
SK0f4k5y,3 ,4 ,6 ,7 ,2 
SK0F5gqT,1 ,2 ,2 ,3 ,1 
SK0f5GvB,2 ,2 ,3 ,4 ,1 
SK0F5X2c,1 ,1 ,1 ,1 ,0 
SK0F64Bz,1 ,2 ,2 ,3 ,1 
SK0F6aWz,1 ,1 ,1 ,2 ,1 
SK0f7lsr,2 ,2 ,3 ,3 ,1 
SK0f7MkV,1 ,1 ,1 ,2 ,1 
SK0f8dTE,0 ,0 ,1 ,1 ,0 
SK0F8KGL,1 ,2 ,2 ,3 ,1 
SK0f8osg,1 ,2 ,2 ,3 ,1 
SK0f9Vge,1 ,1 ,2 ,2 ,1 
SK0fAaQt,1 ,1 ,2 ,2 ,1 
SK0FADwK,1 ,1 ,2 ,2 ,1 
SK0fbkVx,3 ,5 ,6 ,8 ,3 
SK0FbM7r,1 ,1 ,2 ,2 ,1 
SK0Fbxg7,2 ,2 ,3 ,4 ,1 
SK0FCbtK,1 ,2 ,2 ,3 ,1 
SK0fCESJ,2 ,2 ,3 ,4 ,1 
SK0fCjU8,1 ,1 ,1 ,1 ,0 
SK0FCK7A,1 ,1 ,1 ,2 ,1 
SK0Fd4PW,1 ,1 ,2 ,2 ,1 
SK0FDbm8,1 ,1 ,2 ,2 ,1 
SK0FDid8,1 ,1 ,1 ,2 ,1 
SK0fdShH,2 ,2 ,3 ,4 ,1 
SK0FdVrS,3 ,4 ,6 ,8 ,3 
SK0feDaw,1 ,1 ,2 ,2 ,1 
SK0feqd5,1 ,1 ,2 ,2 ,1 
SK0fEtqp,1 ,1 ,1 ,2 ,1 
SK0fEYca,7 ,9 ,12 ,16 ,5 
SK0fFJLU,1 ,1 ,1 ,2 ,1 
SK0FfVc2,1 ,1 ,1 ,1 ,0 
SK0fFVDi,1 ,2 ,2 ,3 ,1 
SK0FGaLI,0 ,0 ,0 ,0 ,0 
SK0FgE8P,2 ,3 ,4 ,5 ,2 
SK0FgoWD,85 ,110 ,144 ,190 ,63 
SK0Fgpez,1 ,1 ,1 ,2 ,1 
SK0FgWqA,3 ,4 ,5 ,6 ,2 
SK0fhkPX,6 ,8 ,10 ,14 ,5 
SK0fi1PY,1 ,2 ,2 ,3 ,1 
SK0FIAcr,1 ,2 ,2 ,3 ,1 
SK0FiJXW,1 ,2 ,2 ,3 ,1 
SK0FjBKg,2 ,3 ,4 ,5 ,2 
SK0fKlt9,1 ,2 ,3 ,3 ,1 
SK0FkLvz,36 ,47 ,62 ,81 ,27 
SK0FKtJ6,1 ,2 ,2 ,3 ,1 
SK0FKui8,3 ,3 ,4 ,6 ,2 
SK0FKxfI,1 ,2 ,2 ,3 ,1 
SK0FlPJW,2 ,3 ,4 ,5 ,2 
SK0FLyUH,1 ,1 ,1 ,1 ,0 
SK0FLzBM,1 ,1 ,2 ,2 ,1 
SK0FM8Hz,2 ,3 ,4 ,5 ,2 
SK0fm8J3,0 ,0 ,1 ,1 ,0 
SK0fmrs2,2 ,3 ,3 ,4 ,1 
SK0FNt2y,1 ,1 ,1 ,1 ,0 
SK0fO3Cw,4 ,6 ,7 ,10 ,3 
SK0FoL9e,1 ,2 ,2 ,3 ,1 
SK0FoyWZ,1 ,2 ,3 ,3 ,1 
SK0fPBIk,2 ,2 ,3 ,4 ,1 
SK0fpMJi,2 ,2 ,3 ,4 ,1 
SK0Fpxlg,1 ,2 ,2 ,3 ,1 
SK0FQ2bw,2 ,2 ,3 ,4 ,1 
SK0fQatH,1 ,1 ,1 ,1 ,0 
SK0fQcZx,1 ,2 ,2 ,3 ,1 
SK0fQXLa,1 ,2 ,2 ,3 ,1 
SK0FRB9o,1 ,1 ,1 ,2 ,1 
SK0FrCNc,2 ,2 ,3 ,4 ,1 
SK0fRvKi,1 ,2 ,2 ,3 ,1 
SK0frWva,3 ,4 ,5 ,7 ,2 
SK0frz4K,2 ,2 ,3 ,3 ,1 
SK0FtmRg,1 ,1 ,2 ,2 ,1 
SK0fUMki,28 ,36 ,47 ,62 ,21 
SK0FUs1N,1 ,1 ,1 ,2 ,1 
SK0fv15B,2 ,3 ,4 ,5 ,2 
SK0fVHi3,1 ,1 ,1 ,2 ,1 
SK0fVqX5,1 ,1 ,1 ,1 ,0 
SK0fvzDT,2 ,3 ,3 ,5 ,2 
SK0fWO5S,21 ,28 ,36 ,47 ,16 
SK0FxsvL,1 ,1 ,1 ,1 ,0 
SK0fYIjz,3 ,4 ,6 ,8 ,3 
SK0FYKmo,1 ,2 ,2 ,3 ,1 
SK0FyKXm,1 ,1 ,2 ,2 ,1 
SK0fz6BF,1 ,2 ,2 ,3 ,1 
SK0FZBuT,1 ,2 ,2 ,3 ,1 
SK0fZVUK,1 ,1 ,2 ,2 ,1 
SK0g2usG,2 ,2 ,3 ,4 ,1 
SK0g3E51,1 ,2 ,2 ,3 ,1 
SK0G5zNu,1 ,1 ,1 ,2 ,1 
SK0G6dmb,1 ,1 ,1 ,2 ,1 
SK0g79BI,2 ,2 ,3 ,4 ,1 
SK0g7IGO,1 ,1 ,1 ,1 ,0 
SK0G8sR9,1 ,1 ,2 ,3 ,1 
SK0g9B7l,1 ,1 ,2 ,2 ,1 
SK0gb6Mh,1 ,1 ,2 ,2 ,1 
SK0GBkEO,3 ,4 ,5 ,7 ,2 
SK0gc315,1 ,2 ,2 ,3 ,1 
SK0gdiAj,2 ,2 ,3 ,4 ,1 
SK0gdUEb,1 ,2 ,2 ,3 ,1 
SK0gEAdF,1 ,2 ,2 ,3 ,1 
SK0gebkI,1 ,1 ,1 ,2 ,1 
SK0GEDNc,1 ,1 ,1 ,2 ,1 
SK0gFfR3,2 ,2 ,3 ,4 ,1 
SK0gGzNB,1 ,1 ,1 ,2 ,1 
SK0gh7Vv,1 ,1 ,1 ,2 ,1 
SK0Ghfcz,2 ,2 ,3 ,3 ,1 
SK0GHnhd,1 ,1 ,2 ,2 ,1 
SK0GhXnk,1 ,1 ,1 ,2 ,1 
SK0GitgL,13 ,17 ,22 ,29 ,10 
SK0gixjA,1 ,2 ,2 ,3 ,1 
SK0Gj2kW,3 ,4 ,5 ,6 ,2 
SK0gJ5vK,1 ,2 ,2 ,3 ,1 
SK0GkJTF,2 ,3 ,3 ,4 ,1 
SK0GKm82,1 ,1 ,1 ,2 ,1 
SK0GkXdu,2 ,2 ,3 ,4 ,1 
SK0gKyQG,2 ,3 ,4 ,5 ,2 
SK0gKzwm,5 ,7 ,9 ,11 ,4 
SK0gl37h,2 ,2 ,3 ,4 ,1 
SK0glDWE,2 ,2 ,3 ,3 ,1 
SK0GliKm,58 ,76 ,99 ,130 ,43 
SK0Glogd,2 ,2 ,3 ,4 ,1 
SK0gLpAO,1 ,1 ,1 ,2 ,1 
SK0GnRo6,2 ,3 ,3 ,4 ,1 
SK0gnzAi,1 ,1 ,2 ,2 ,1 
SK0GpEMN,1 ,1 ,2 ,2 ,1 
SK0gpL78,1 ,1 ,2 ,2 ,1 
SK0gpNhD,1 ,1 ,1 ,1 ,0 
SK0GPSF3,1 ,1 ,2 ,2 ,1 
SK0GQ5Tr,1 ,1 ,2 ,2 ,1 
SK0GqCK5,1 ,2 ,2 ,3 ,1 
SK0gQe4Y,50 ,65 ,85 ,112 ,37 
SK0GQfcp,1 ,1 ,1 ,1 ,0 
SK0GQHML,2 ,3 ,4 ,5 ,2 
SK0gQNdO,2 ,3 ,3 ,4 ,1 
SK0gqrRp,11 ,15 ,19 ,25 ,8 
SK0GQzYH,1 ,1 ,1 ,1 ,0 
SK0GR3dj,0 ,1 ,1 ,1 ,0 
SK0GRnAY,1 ,1 ,1 ,2 ,1 
SK0grpnY,2 ,2 ,3 ,4 ,1 
SK0grSHR,1 ,2 ,2 ,3 ,1 
SK0grYA3,1 ,1 ,2 ,2 ,1 
SK0gSNGH,1 ,1 ,2 ,2 ,1 
SK0GsOiY,1 ,1 ,2 ,2 ,1 
SK0gt5c4,3 ,3 ,5 ,6 ,2 
SK0gTewC,0 ,0 ,1 ,1 ,0 
SK0gtJEf,2 ,2 ,3 ,4 ,1 
SK0guHJq,1 ,1 ,2 ,2 ,1 
SK0GuiMa,3 ,3 ,5 ,6 ,2 
SK0GUyLr,1 ,1 ,2 ,2 ,1 
SK0Gw38M,2 ,3 ,4 ,5 ,2 
SK0GwJ1F,2 ,3 ,4 ,5 ,2 
SK0Gwoiv,4 ,5 ,7 ,9 ,3 
SK0gwZbo,1 ,1 ,1 ,1 ,0 
SK0GX4b7,2 ,3 ,3 ,5 ,2 
SK0GyBY8,1 ,1 ,1 ,1 ,0 
SK0GyKOC,3 ,4 ,5 ,6 ,2 
SK0gyOJj,3 ,3 ,4 ,6 ,2 
SK0GYxRT,1 ,2 ,2 ,3 ,1 
SK0gz5yV,1 ,2 ,2 ,3 ,1 
SK0gZHB9,2 ,3 ,4 ,5 ,2 
SK0gZkbr,3 ,3 ,4 ,6 ,2 
SK0GZRsm,2 ,2 ,3 ,4 ,1 
SK0H1Fne,1 ,1 ,2 ,2 ,1 
SK0h1Fxl,10 ,14 ,18 ,23 ,8 
SK0h1SHn,1 ,1 ,2 ,2 ,1 
SK0h36xL,1 ,1 ,2 ,2 ,1 
SK0H3aTE,1 ,2 ,2 ,3 ,1 
SK0H45SB,13 ,17 ,22 ,29 ,10 
SK0h5vZJ,2 ,3 ,4 ,5 ,2 
SK0H6mtP,1 ,2 ,2 ,3 ,1 
SK0H6yBG,3 ,4 ,5 ,6 ,2 
SK0h6yJB,1 ,2 ,2 ,3 ,1 
SK0h7E9i,1 ,2 ,2 ,3 ,1 
SK0h8xAd,1 ,1 ,1 ,1 ,0 
SK0h8ziF,1 ,2 ,2 ,3 ,1 
SK0H9lgx,1 ,1 ,2 ,2 ,1 
SK0H9W3F,1 ,2 ,2 ,3 ,1 
SK0h9YzE,21 ,28 ,36 ,48 ,16 
SK0hA14x,2 ,3 ,4 ,5 ,2 
SK0ha6yp,13 ,17 ,22 ,29 ,10 
SK0HaAde,1 ,2 ,3 ,3 ,1 
SK0HAOl8,3 ,4 ,5 ,6 ,2 
SK0hasjG,1 ,1 ,1 ,2 ,1 
SK0HaX4p,7 ,10 ,13 ,17 ,6 
SK0hbgwu,13 ,17 ,22 ,29 ,10 
SK0hblie,1 ,2 ,2 ,3 ,1 
SK0hBLRp,1 ,1 ,2 ,3 ,1 
SK0Hc5bL,1 ,1 ,2 ,2 ,1 
SK0hcGzD,5 ,7 ,9 ,12 ,4 
SK0HCjwm,1 ,2 ,2 ,3 ,1 
SK0HCWzS,1 ,2 ,2 ,3 ,1 
SK0HD7B4,1 ,2 ,2 ,3 ,1 
SK0hET61,2 ,2 ,3 ,4 ,1 
SK0HExuY,3 ,4 ,5 ,6 ,2 
SK0HfTNG,1 ,1 ,1 ,2 ,1 
